trade_id,timestamp,action,symbol,side,qty,price,stop_loss,exit_reason,pnl
20251006_180151_CALL_313,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,313.8,24881.65,,
20251006_180151_CALL_313,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1842588.7500000002
20251006_180151_CALL_326,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,326.1,24881.65,,
20251006_180151_CALL_326,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1841666.2500000002
20251006_180151_CALL_353,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,353.6,24881.65,,
20251006_180151_CALL_353,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1839603.7500000002
20251006_180151_CALL_343,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,343.95,24881.65,,
20251006_180151_CALL_343,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1840327.5
20251006_180151_CALL_332,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,332.8,24881.65,,
20251006_180151_CALL_332,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1841163.7500000002
20251006_180151_CALL_340,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,340.8,24881.65,,
20251006_180151_CALL_340,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1840563.7500000002
20251006_180151_CALL_352,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,352.6,24881.65,,
20251006_180151_CALL_352,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1839678.7500000002
20251006_180151_CALL_356,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,356.9,24881.65,,
20251006_180151_CALL_356,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1839356.25
20251006_180151_CALL_353,2025-10-06 18:01:51,ENTRY,CALL_OPTION,CALL,75,353.35,24881.65,,
20251006_180151_CALL_353,2025-10-06 18:01:51,EXIT,CALL_OPTION,CALL,75,24881.65,,SL_HIT,1839622.5000000002
20251006_181615_CALL_235,2025-10-06 18:16:15,ENTRY,CALL_OPTION,CALL,75,235.45,158.0,,
20251006_181615_CALL_235,2025-10-06 18:16:15,EXIT,CALL_OPTION,CALL,75,355.45,,SL_HIT,9000.0
20251006_181615_CALL_343,2025-10-06 18:16:15,ENTRY,CALL_OPTION,CALL,75,343.95,158.0,,
20251006_181615_CALL_343,2025-10-06 18:16:15,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,1087.5
20251006_181615_CALL_353,2025-10-06 18:16:15,ENTRY,CALL_OPTION,CALL,75,353.35,158.0,,
20251006_181615_CALL_353,2025-10-06 18:16:15,EXIT,CALL_OPTION,CALL,75,353.35,,HARD_EXIT,0.0
20251006_183525_CALL_245,2025-10-06 18:35:25,ENTRY,CALL_OPTION,CALL,75,245.2,203.6,,
20251006_183525_CALL_245,2025-10-06 18:35:25,EXIT,CALL_OPTION,CALL,75,305.2,,SL_HIT,4500.0
20251006_183525_CALL_320,2025-10-06 18:35:25,ENTRY,CALL_OPTION,CALL,75,320.85,203.6,,
20251006_183525_CALL_320,2025-10-06 18:35:25,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,2819.9999999999973
20251006_183525_CALL_353,2025-10-06 18:35:25,ENTRY,CALL_OPTION,CALL,75,353.35,203.6,,
20251006_183525_CALL_353,2025-10-06 18:35:25,EXIT,CALL_OPTION,CALL,75,353.35,,HARD_EXIT,0.0
20251006_184557_CALL_245,2025-10-06 18:45:57,ENTRY,CALL_OPTION,CALL,75,245.2,203.6,,
20251006_184557_CALL_245,2025-10-06 18:45:57,EXIT,CALL_OPTION,CALL,75,305.2,,SL_HIT,4500.0
20251006_184557_CALL_320,2025-10-06 18:45:57,ENTRY,CALL_OPTION,CALL,75,320.85,203.6,,
20251006_184557_CALL_320,2025-10-06 18:45:57,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,2819.9999999999973
20251006_184557_CALL_353,2025-10-06 18:45:57,ENTRY,CALL_OPTION,CALL,75,353.35,203.6,,
20251006_184557_CALL_353,2025-10-06 18:45:57,EXIT,CALL_OPTION,CALL,75,353.35,,HARD_EXIT,0.0
20251006_184704_CALL_245,2025-10-06 18:47:04,ENTRY,CALL_OPTION,CALL,75,245.2,203.6,,
20251006_184704_CALL_245,2025-10-06 18:47:04,EXIT,CALL_OPTION,CALL,75,305.2,,SL_HIT,4500.0
20251006_184704_CALL_320,2025-10-06 18:47:04,ENTRY,CALL_OPTION,CALL,75,320.85,203.6,,
20251006_184704_CALL_320,2025-10-06 18:47:04,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,2819.9999999999973
20251006_184704_CALL_353,2025-10-06 18:47:04,ENTRY,CALL_OPTION,CALL,75,353.35,203.6,,
20251006_184704_CALL_353,2025-10-06 18:47:04,EXIT,CALL_OPTION,CALL,75,353.35,,HARD_EXIT,0.0
20251006_185109_CALL_245,2025-10-06 18:51:09,ENTRY,CALL_OPTION,CALL,75,245.2,203.6,,
20251006_185109_CALL_245,2025-10-06 18:51:09,EXIT,CALL_OPTION,CALL,75,305.2,,SL_HIT,4500.0
20251006_185109_CALL_320,2025-10-06 18:51:09,ENTRY,CALL_OPTION,CALL,75,320.85,203.6,,
20251006_185109_CALL_320,2025-10-06 18:51:09,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,2819.9999999999973
20251006_185109_CALL_353,2025-10-06 18:51:09,ENTRY,CALL_OPTION,CALL,75,353.35,203.6,,
20251006_185109_CALL_353,2025-10-06 18:51:09,EXIT,CALL_OPTION,CALL,75,353.35,,HARD_EXIT,0.0
20251006_193506_CALL_245,2025-10-06 19:35:06,ENTRY,CALL_OPTION,CALL,75,245.2,203.6,,
20251006_193506_CALL_245,2025-10-06 19:35:06,EXIT,CALL_OPTION,CALL,75,305.2,,SL_HIT,4500.0
20251006_193506_CALL_320,2025-10-06 19:35:06,ENTRY,CALL_OPTION,CALL,75,320.85,203.6,,
20251006_193506_CALL_320,2025-10-06 19:35:06,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,2819.9999999999973
20251006_193506_CALL_353,2025-10-06 19:35:06,ENTRY,CALL_OPTION,CALL,75,353.35,203.6,,
20251006_193506_CALL_353,2025-10-06 19:35:06,EXIT,CALL_OPTION,CALL,75,353.35,,HARD_EXIT,0.0
20251006_194147_CALL_238,2025-10-06 19:41:47,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_194147_CALL_238,2025-10-06 19:41:47,EXIT,CALL_OPTION,CALL,75,278.0,,SL_HIT,3000.0
20251006_194147_CALL_266,2025-10-06 19:41:47,ENTRY,CALL_OPTION,CALL,75,266.5,203.6,,
20251006_194147_CALL_266,2025-10-06 19:41:47,EXIT,CALL_OPTION,CALL,75,346.5,,SL_HIT,6000.0
20251006_194147_CALL_345,2025-10-06 19:41:47,ENTRY,CALL_OPTION,CALL,75,345.55,203.6,,
20251006_194147_CALL_345,2025-10-06 19:41:48,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,967.4999999999983
20251006_195703_CALL_238,2025-10-06 19:57:03,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_195703_CALL_238,2025-10-06 19:57:03,EXIT,CALL_OPTION,CALL,75,242.4,,RSI_EXIT,330.00000000000045
20251006_195703_CALL_253,2025-10-06 19:57:03,ENTRY,CALL_OPTION,CALL,75,253.0,203.6,,
20251006_195703_CALL_253,2025-10-06 19:57:03,EXIT,CALL_OPTION,CALL,75,313.0,,SL_HIT,4500.0
20251006_195703_CALL_343,2025-10-06 19:57:03,ENTRY,CALL_OPTION,CALL,75,343.65,203.6,,
20251006_195703_CALL_343,2025-10-06 19:57:03,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,1110.000000000001
20251006_203044_CALL_238,2025-10-06 20:30:44,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_203044_CALL_238,2025-10-06 20:30:44,EXIT,CALL_OPTION,CALL,75,278.0,,SL_HIT,3000.0
20251006_203044_CALL_266,2025-10-06 20:30:44,ENTRY,CALL_OPTION,CALL,75,266.5,203.6,,
20251006_203044_CALL_266,2025-10-06 20:30:44,EXIT,CALL_OPTION,CALL,75,346.5,,SL_HIT,6000.0
20251006_203044_CALL_345,2025-10-06 20:30:44,ENTRY,CALL_OPTION,CALL,75,345.55,203.6,,
20251006_203044_CALL_345,2025-10-06 20:30:44,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,967.4999999999983
20251006_203133_CALL_238,2025-10-06 20:31:33,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_203133_CALL_238,2025-10-06 20:31:33,EXIT,CALL_OPTION,CALL,75,278.0,,SL_HIT,3000.0
20251006_203133_CALL_266,2025-10-06 20:31:33,ENTRY,CALL_OPTION,CALL,75,266.5,203.6,,
20251006_203133_CALL_266,2025-10-06 20:31:33,EXIT,CALL_OPTION,CALL,75,346.5,,SL_HIT,6000.0
20251006_203133_CALL_345,2025-10-06 20:31:33,ENTRY,CALL_OPTION,CALL,75,345.55,203.6,,
20251006_203133_CALL_345,2025-10-06 20:31:33,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,967.4999999999983
20251006_203258_CALL_238,2025-10-06 20:32:58,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_203258_CALL_238,2025-10-06 20:32:58,EXIT,CALL_OPTION,CALL,75,278.0,,SL_HIT,3000.0
20251006_203258_CALL_266,2025-10-06 20:32:58,ENTRY,CALL_OPTION,CALL,75,266.5,203.6,,
20251006_203258_CALL_266,2025-10-06 20:32:58,EXIT,CALL_OPTION,CALL,75,346.5,,SL_HIT,6000.0
20251006_203258_CALL_345,2025-10-06 20:32:58,ENTRY,CALL_OPTION,CALL,75,345.55,203.6,,
20251006_203258_CALL_345,2025-10-06 20:32:58,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,967.4999999999983
20251006_203446_CALL_238,2025-10-06 20:34:46,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_203446_CALL_238,2025-10-06 20:34:46,EXIT,CALL_OPTION,CALL,75,278.0,,SL_HIT,3000.0
20251006_203446_CALL_266,2025-10-06 20:34:46,ENTRY,CALL_OPTION,CALL,75,266.5,203.6,,
20251006_203446_CALL_266,2025-10-06 20:34:46,EXIT,CALL_OPTION,CALL,75,346.5,,SL_HIT,6000.0
20251006_203446_CALL_345,2025-10-06 20:34:46,ENTRY,CALL_OPTION,CALL,75,345.55,203.6,,
20251006_203446_CALL_345,2025-10-06 20:34:46,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,967.4999999999983
20251006_203600_CALL_238,2025-10-06 20:36:00,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_203600_CALL_238,2025-10-06 20:36:00,EXIT,CALL_OPTION,CALL,75,242.4,,RSI_EXIT,330.00000000000045
20251006_203600_CALL_253,2025-10-06 20:36:00,ENTRY,CALL_OPTION,CALL,75,253.0,203.6,,
20251006_203600_CALL_253,2025-10-06 20:36:00,EXIT,CALL_OPTION,CALL,75,313.0,,SL_HIT,4500.0
20251006_203600_CALL_343,2025-10-06 20:36:00,ENTRY,CALL_OPTION,CALL,75,343.65,203.6,,
20251006_203600_CALL_343,2025-10-06 20:36:00,EXIT,CALL_OPTION,CALL,75,358.45,,HARD_EXIT,1110.000000000001
20251006_205050_CALL_238,2025-10-06 20:50:50,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_205050_CALL_238,2025-10-06 20:50:50,EXIT,CALL_OPTION,CALL,75,242.4,,RSI_EXIT,330.00000000000045
20251006_205745_CALL_238,2025-10-06 20:57:45,ENTRY,CALL_OPTION,CALL,75,238.0,203.6,,
20251006_205745_CALL_238,2025-10-06 20:57:45,EXIT,CALL_OPTION,CALL,75,251.6,,RSI_EXIT,1019.9999999999995
